ka_hr,ke_hr,kg_min,Vd,sex,num_drinks,tau_min,tmax_min,tmax_hr,tmax_status
1.277556718838558,0.1902187501557037,0.0271409469576444,0.5940878053799795,F,5,17.79541373218572,163.2305555450138,2.7205092590835633,ok
1.5726299694691952,0.1706678183600129,0.029329378264479,0.5866435302321582,F,3,19.28786485258069,152.36854093184525,2.5394756821974207,ok
1.2209575355801667,0.2534221532138282,0.0294650845200394,0.6970535133047495,M,4,21.7235112217616,152.2071925747749,2.536786542912915,ok
1.1112270625380192,0.2006842734923729,0.0283492359571601,0.6155965785613524,F,1,21.12043739114346,169.6939094076877,2.828231823461462,ok
1.503706312158338,0.2188909243352688,0.0294624154248573,0.5767292456408846,F,6,22.337193998538424,147.02308304000215,2.4503847173333693,ok
1.108857663863137,0.1827691839341055,0.0297284617016111,0.6045469271373178,F,4,19.945637231939347,170.60617133475728,2.843436188912621,ok
1.1564397985217092,0.2598506167983509,0.0286724121054283,0.6029297084936626,F,6,20.84829207359381,154.9837798990495,2.5830629983174918,ok
1.5798030007018076,0.2600480320965586,0.0253603575206535,0.5878370774575988,F,5,19.972123680918315,143.781575345512,2.3963595890918667,ok
1.3253306358754522,0.1648287508390569,0.027216327143248,0.7111894090977225,M,3,18.01444481241106,167.3126471358014,2.7885441189300235,ok
1.4267415084610673,0.2072663952240945,0.0294322396405178,0.6143265156204402,F,5,21.877072089501244,151.41545984306242,2.5235909973843738,ok
1.471749336536091,0.1723436009149498,0.027239375936523,0.6997005286584802,M,5,15.734109326021596,157.51872660286415,2.625312110047736,ok
1.4785360598034472,0.3060859533915203,0.0257802355183896,0.5945823256440198,F,2,19.805622775696207,140.04612794232193,2.334102132372032,ok
1.318462554478671,0.2132667624216598,0.0258238078141393,0.703436862054646,M,2,17.922971487819417,159.17534010153312,2.652922335025552,ok
1.068135529270973,0.2200333262533186,0.0281397913915903,0.613755649884818,F,6,15.404800829256809,165.33918783511538,2.7556531305852565,ok
1.193102762468558,0.1862045410788549,0.0289586825183327,0.7036663525419928,M,7,21.83942439054287,167.27289125556214,2.7878815209260357,ok
1.239860747679277,0.1283564032512668,0.025580068125642,0.6073598674030054,F,4,20.21206428874928,187.31855917892486,3.121975986315414,ok
1.5665779527066397,0.1268806774299339,0.0270846586908105,0.712299410023612,M,7,22.135778728203423,169.85575994464193,2.8309293324106988,ok
1.563404544789409,0.2607404366037183,0.0279910292276145,0.7102413376991695,M,4,21.527934844279812,140.54802233591087,2.342467038931848,ok
1.1307591159110888,0.2145362522322955,0.0280166646081138,0.6957891949886662,M,3,21.05604676185378,166.2007126063277,2.7700118767721285,ok
1.3056703206209384,0.2327424576022619,0.026413686797258,0.703196251923794,M,3,20.34139063160522,156.56713557360231,2.6094522595600385,ok
1.6379485768137598,0.3266873140124594,0.028880818395507,0.6972640803394691,M,2,18.895638917300523,127.54346650803362,2.12572444180056,ok
1.3560858834298868,0.2666221961656326,0.027393166310461,0.7147012205641173,M,7,21.613334023999855,147.85957185913009,2.464326197652168,ok
1.4540667989719696,0.2966053704667873,0.0282974472942825,0.5969398398790494,F,4,20.74300353809222,138.32954463200812,2.3054924105334687,ok
1.4554027775929683,0.2298004354241177,0.0285707088531952,0.5679062010007564,F,6,16.515987477407176,145.18719989117315,2.419786664852886,ok
1.4377628996645144,0.1617213021823115,0.0276957628387316,0.6941356013179203,M,5,20.8251830882197,163.17263791219787,2.719543965203298,ok
1.2957770865838951,0.3267414849659034,0.0276567438050315,0.7038417863320767,M,4,20.86414207711284,141.32327731922857,2.355387955320476,ok
1.1348361391096142,0.2543358579516886,0.028352387779176,0.6847039914668077,M,2,18.26704864014333,156.45228667209935,2.607538111201656,ok
1.4641798979074347,0.2398858968173046,0.0255154190171592,0.6144895200704245,F,5,20.637508958070544,150.90212669454985,2.5150354449091643,ok
1.491964755709156,0.1958396820270141,0.0254972357744863,0.6855573195957427,M,2,21.141113125588387,158.45673554575365,2.6409455924292273,ok
1.131577133760929,0.2813778890600377,0.0285012212429153,0.5687910572268746,F,2,24.406051930659423,155.2932427185885,2.588220711976475,ok
1.6253194313183357,0.1535906515820284,0.0288159132784658,0.585287114775665,F,7,17.331476898577364,154.26211854023748,2.571035309003958,ok
1.02935245968235,0.2132961719516662,0.0296575265219759,0.716213038215088,M,5,17.305562378729437,167.7140495562195,2.7952341592703247,ok
1.045006359191064,0.1161203696769962,0.0278912761433921,0.6113474200227582,F,6,22.542144139941733,201.45283293259703,3.357547215543284,ok
1.137711297441364,0.2573594262173026,0.0288962123008058,0.7085081138369937,M,5,22.88486804478453,157.04520112884018,2.617420018814003,ok
1.2617424559104566,0.278015453187083,0.0302775397900696,0.5940000916580727,F,4,21.601763477264363,145.5243494762704,2.4254058246045065,ok
1.3648508662423326,0.2586382944586309,0.0282060674031345,0.707905691820743,M,6,22.42019954470117,147.87434389131502,2.464572398188584,ok
1.3203183281810815,0.194712778164701,0.0285804808794223,0.610537678749661,F,3,24.552560277520215,161.37835040247015,2.6896391733745024,ok
1.3634942070605336,0.149961449417887,0.0297798980979541,0.5547528528828257,F,4,23.397315961346095,167.2675462488,2.78779243748,ok
1.257374745037259,0.2335687003980614,0.0290001026543937,0.7114764326865681,M,6,20.28875053650254,154.0332674406421,2.5672211240107017,ok
1.5901289418451197,0.2393183261539233,0.0268057504777725,0.575504557863413,F,6,23.340849938307827,145.98041596307783,2.433006932717964,ok
1.2466480832701876,0.1294382584320921,0.0288491684424231,0.5727934188336774,F,6,18.971032602989716,178.5493685300024,2.975822808833373,ok
1.2990153487336913,0.2445985226293935,0.0286205834309848,0.6012621688843445,F,6,21.705167971184046,151.5049168801625,2.5250819480027085,ok
1.1606384279793676,0.1724947197221786,0.0260863862677534,0.7116284437694801,M,4,21.86916742934702,177.94317558128773,2.965719593021462,ok
1.3441403695508705,0.2126871892659368,0.0282487399905621,0.7151710523457068,M,5,17.307538218763458,153.63147295175693,2.5605245491959487,ok
1.5323506508825422,0.2153644624297759,0.028849623710437,0.571955211317679,F,3,17.328882061026842,144.95274838177986,2.415879139696331,ok
1.619028847914329,0.3298960152143106,0.0280515276746203,0.701247514250811,M,2,22.681306446821615,131.09546210776557,2.1849243684627595,ok
1.4361139004078418,0.1866716281782419,0.0274009149356099,0.5804497204256768,F,6,21.83015710092603,158.6700087685788,2.6445001461429802,ok
1.388874762190313,0.2968278432989494,0.0273900324682736,0.568029472161475,F,6,18.07310450732958,140.9284835842044,2.34880805973674,ok
1.284983273328172,0.2783162958258411,0.0265928982431364,0.6857234248848155,M,7,21.353454380106275,150.38934573755492,2.5064890956259154,ok
1.4412976949092051,0.2372795416353689,0.027416809270592,0.6902784850462584,M,7,17.87331925715404,146.99331413243672,2.4498885688739453,ok
1.2430168091842615,0.2195156392820896,0.0272401994233309,0.6997059065380196,M,6,21.279503978789048,160.8184183353282,2.68030697225547,ok
1.4353801756515634,0.1419348554946326,0.0287695818556044,0.7074007773468759,M,5,21.713783504248862,166.92887188840288,2.782147864806715,ok
1.352286479902957,0.1122783333746904,0.027215464114989,0.6127644528566184,F,6,20.717798538874227,183.21533320450916,3.0535888867418195,ok
1.4154865835945023,0.2385224768999808,0.0274438516237686,0.6272704018337739,F,2,20.406216570546363,149.29768965716346,2.488294827619391,ok
1.5578877595590088,0.3135713028559713,0.0261509914903649,0.7013712011444786,M,2,23.40573809455318,138.22256248007685,2.3037093746679473,ok
1.1425621130227714,0.2863698421456512,0.0275314220912284,0.6172428839808349,F,6,19.69911550355955,152.92545690796635,2.5487576151327724,ok
1.3867896577394505,0.1315281064432405,0.0282208577810215,0.6005348907069458,F,2,18.252678707754363,171.69416316723144,2.861569386120524,ok
1.328783077001355,0.2258809130278934,0.0268410384991492,0.6913074011510676,M,2,17.938614253314036,154.40281381809527,2.573380230301588,ok
1.4149577985396633,0.31958173112595,0.0292963272966044,0.7087531703147848,M,2,18.639046973159154,134.344575677049,2.2390762612841497,ok
1.4185715455283807,0.2924190893445467,0.0266135140067207,0.5965727982858261,F,4,19.44309856587698,142.3009140090693,2.3716819001511547,ok
1.405344467951997,0.3199459105997403,0.0291612036229967,0.706215522828543,M,3,22.754216544346235,136.96318427568272,2.2827197379280455,ok
1.5430114422060937,0.2639101868473767,0.0306131883057621,0.6895576299142814,M,1,17.111010111034098,134.59542529704396,2.243257088284066,ok
1.5907387213210908,0.2318202891685803,0.0276780225455353,0.7162120253701403,M,5,15.555828325946925,141.29407018896143,2.354901169816024,ok
1.2990298170273105,0.2814988571581291,0.0294220297735645,0.5679936898754032,F,6,20.348386768198367,144.2231675937939,2.403719459896565,ok
1.2137621209941043,0.202384051505017,0.0277779218695985,0.5750178113844947,F,5,19.35380558238949,163.64796441383115,2.7274660735638525,ok
1.0986303031658435,0.2234875726779374,0.0276242016152088,0.6081287098064955,F,5,16.448919868008026,164.26893128727158,2.7378155214545266,ok
1.619796916595459,0.1954943598430255,0.0284883689875263,0.5877242418716562,F,4,18.77969899732532,146.74333830097922,2.44572230501632,ok
1.1788861880516843,0.2978463234374867,0.0285304664850357,0.705863545670239,M,5,19.34864394842926,147.96518677868076,2.466086446311346,ok
1.2988388269795823,0.2628266457925409,0.028970441490897,0.7038583736555238,M,3,19.80550710633784,147.05344316667438,2.450890719444573,ok
1.3382310498573202,0.1733609983048764,0.0289379676424661,0.5844284281078209,F,6,16.214566753567524,160.3507343136324,2.67251223856054,ok
1.2243985302362068,0.13646356105933,0.0289367718672623,0.6999204203842565,M,5,19.962092392711757,177.91620011741324,2.9652700019568874,ok
1.3310649697226726,0.2881504657234952,0.0275957352444579,0.7109738854155288,M,3,21.247168701147316,145.46661401272743,2.4244435668787907,ok
1.6011274963926754,0.2131669135750649,0.0271827125286922,0.6951283469758178,M,2,19.648781351844217,147.06082874304224,2.4510138123840375,ok
1.0249325357685777,0.3022543654131634,0.028636806960634,0.7005640700391623,M,7,19.029732519579824,154.978397643801,2.58297329406335,ok
1.2268899310294592,0.2509046696674199,0.0287145046710723,0.6105615056394813,F,3,16.629761035869972,150.86998972306648,2.5144998287177747,ok
1.2500457478908262,0.1728301981798925,0.0265870010731972,0.6950646118261695,M,5,18.646476262972552,170.31347949277023,2.8385579915461703,ok
1.447193473818884,0.232916091534812,0.0277523427576711,0.692066872727771,M,4,21.714096961841136,149.03187724266263,2.483864620711044,ok
1.1444476387095055,0.2677878209418348,0.0281896534066624,0.59590556372034,F,6,18.704251433783753,154.04090920071758,2.5673484866786263,ok
1.283343714358833,0.312057903123267,0.0274983153013575,0.7049863126064013,M,4,22.70992389117835,144.9139681459122,2.4152328024318703,ok
1.224899916538735,0.2361033225175482,0.0289036198882236,0.7073286264846002,M,3,22.287474270759382,156.32980630337286,2.605496771722881,ok
1.369257836315398,0.2471601527117376,0.029591594514395,0.6990491207296693,M,3,20.650504114704752,146.16876470189467,2.4361460783649114,ok
1.2778468638262002,0.3028079026118681,0.0301040930846917,0.594915263705493,F,2,20.604044573998863,141.28035828938354,2.3546726381563925,ok
1.187138101274415,0.1903356178124575,0.0277465621056805,0.598935651719325,F,4,21.98042189234893,168.80856907599423,2.8134761512665705,ok
1.4921713322507442,0.2667674767107775,0.0263692270038026,0.6326103301554687,F,4,22.00906772445894,145.3221702345703,2.4220361705761717,ok
1.534279670964959,0.2166786832224136,0.0253369314654813,0.7059121355599458,M,4,16.70983222742015,150.66832938952075,2.5111388231586793,ok
1.4337640111568937,0.2842137005434456,0.0258832373776519,0.6849283836477039,M,6,21.361959741237968,145.23218902592032,2.4205364837653387,ok
1.6023003489544692,0.2439680008738243,0.0262266602497802,0.6141626927585303,F,5,21.60442097601647,144.8900492531083,2.4148341542184713,ok
1.2192689189802342,0.1163376977608951,0.0268028766355743,0.5879404993959463,F,6,16.838754138084926,188.08710942031576,3.1347851570052625,ok
1.435009851784404,0.3115695795839819,0.0286360947125056,0.6939465157828264,M,2,21.72590612298458,137.1783783510676,2.286306305851127,ok
1.2363690528447455,0.0953020516217516,0.0265437426128706,0.5557273412757531,F,4,15.7844918201578,196.16501817898595,3.269416969649766,ok
1.4713166299027525,0.2496968175797771,0.0285605607964646,0.6190637130924179,F,4,22.08575267863521,144.74391652773173,2.4123986087955287,ok
1.3671252840377262,0.1515357145110779,0.0299577371742098,0.7122811777124157,M,5,22.93959394952464,165.83144271733917,2.7638573786223195,ok
1.456719652643514,0.2636330355260838,0.0291283811436505,0.6199232396682925,F,6,18.54314929893614,140.2011503582994,2.33668583930499,ok
1.1638675669539449,0.1594213270625242,0.0275261027922712,0.6082463585136847,F,6,17.146256271305464,176.26864022598684,2.937810670433114,ok
1.507785091835331,0.2356290763401727,0.0266638149925597,0.7117230108055397,M,7,23.297992174864063,149.49230539043597,2.491538423173933,ok
1.5892657118625533,0.2713083242203203,0.0263145826381198,0.5926911223869726,F,3,16.463807813556116,138.54638585969218,2.3091064309948695,ok
1.0310568485981582,0.1444970158427318,0.02845611887836,0.7143959593772016,M,5,21.230927223201753,190.18954664324716,3.1698257773874525,ok
1.0782268893443938,0.2636418624855317,0.0274274097444647,0.5656222822127523,F,6,16.628681576958385,158.43498400351882,2.6405830667253136,ok
1.5224879316153137,0.2082886113392075,0.0294536404001142,0.6995036557907215,M,5,18.11237731103841,146.0573456298393,2.434289093830655,ok
1.2673570674352637,0.1848569645303267,0.0273942457638947,0.5736122013399455,F,3,21.85506869261768,166.5698831429061,2.776164719048435,ok
1.3241654295387189,0.3206386054375639,0.0283093938826048,0.6965315768329178,M,7,18.019529809509393,138.89287642287928,2.3148812737146547,ok
1.1032832288714929,0.3369428886202247,0.0267815224766646,0.7045036475289154,M,5,24.323854311442876,151.8932976617515,2.5315549610291916,ok
1.3449285345732451,0.1598460603110502,0.0289103244470865,0.6995555006485841,M,3,15.632451053228555,162.84546747020988,2.714091124503498,ok
1.4337162467102855,0.2342365162364703,0.0290384368521805,0.7006114773218971,M,8,21.60516316261632,147.16164153619454,2.4526940256032423,ok
1.536049257213797,0.1937008487919539,0.0263110488396879,0.5950323717704068,F,6,17.42425409405366,153.4822365375419,2.5580372756256984,ok
1.6438362254967007,0.2836303198679476,0.0288223324280394,0.5863287906909562,F,5,23.838179634013695,134.99322512057245,2.2498870853428743,ok
1.0909884164208896,0.2954310647731825,0.0275561525373199,0.614148795222272,F,4,22.11478699851911,155.74509781783902,2.595751630297317,ok
1.2882604679646616,0.1602056249580966,0.0290204875824444,0.6065702704336661,F,8,20.445951406695876,167.9804794989499,2.7996746583158316,ok
1.388098873467564,0.3435776178601668,0.0254973405014995,0.7152455948797658,M,5,18.181969930793663,138.62662963733,2.3104438272888337,ok
1.4003073282531755,0.2398336932453392,0.0273824821687544,0.6282621251922184,F,6,19.32184516787692,149.23321123809995,2.487220187301666,ok
1.4379750868303125,0.2305970147518753,0.0271637321842611,0.7132957857318466,M,7,17.37667636664088,148.66828378524167,2.4778047297540278,ok
1.2856910046200094,0.3275202998165515,0.0270884493489821,0.575998449361146,F,1,22.46837853305972,143.60345300451692,2.3933908834086153,ok
1.250029976250409,0.0825157024341887,0.027010446058368,0.5671184305932397,F,6,17.653991452083538,201.78670226853993,3.3631117044756653,ok
1.26040992946038,0.2637698484991103,0.0257652171000675,0.5859093579513318,F,4,16.910982969106485,152.4947089258771,2.5415784820979517,ok
1.117473749058038,0.1972126256127629,0.0300726700295958,0.5770133809742681,F,6,19.31021936495507,166.16431008412107,2.7694051680686846,ok
1.225242833334931,0.1136236401805674,0.0280213818672782,0.7085306681288899,M,6,19.89631087053516,187.74564582638516,3.129094097106419,ok
1.3560170630376915,0.2665006603600893,0.0290411206904207,0.5965749642982545,F,3,20.272559687190643,144.66288479166934,2.4110480798611555,ok
1.58184524960779,0.2934525534766288,0.0282220790090039,0.6109359764810315,F,2,20.60532876114278,134.8700627548872,2.2478343792481197,ok
1.551815521961782,0.2216495481891994,0.0287217535114859,0.6901339910009968,M,2,23.431431903488168,146.68101442914764,2.4446835738191273,ok
1.5727269303635454,0.0856803814623517,0.0292183191872985,0.5979831084313156,F,8,20.36947902995812,179.21372198079783,2.9868953663466304,ok
1.221257600381921,0.1898559397696437,0.0296892115357041,0.7146629606525374,M,4,24.355218570666608,165.33938804053068,2.755656467342178,ok
1.3162889600811094,0.1691074497494503,0.0288436786537711,0.7166704707494053,M,6,17.19195643738881,163.08911843745,2.7181519739574997,ok
1.5606533194117838,0.3288674366154001,0.0288601605911452,0.560524681489166,F,2,18.900179098654416,129.4656984237753,2.157761640396255,ok
1.6334589238800796,0.190076203473941,0.0273887399186708,0.7127054955331382,M,6,20.32783266618256,150.4156449245081,2.506927415408468,ok
1.4262262480783907,0.1340963010105977,0.0279442024475973,0.5711751476722006,F,6,19.877476635975803,170.15284120307786,2.8358806867179642,ok
1.1610320574748785,0.1659205562214286,0.0285544140525394,0.5978919756261442,F,6,20.54508920265259,174.30438397683164,2.9050730662805275,ok
1.3228506246003089,0.1751953310656934,0.0265092558908503,0.6150112235860897,F,6,22.17375285213262,168.44025687053434,2.8073376145089055,ok
1.3250161937428822,0.1701012938612316,0.0259016523849213,0.5954238531709193,F,3,16.141268423545327,167.6709286041092,2.7945154767351537,ok
1.4522158148813715,0.2909191276062365,0.025350105250265,0.578451837962508,F,6,19.33329372506051,143.63038276255602,2.393839712709267,ok
1.5587277986941923,0.2023842544610249,0.0270507005970524,0.6978290172688733,M,6,21.894983824284992,151.71249146239012,2.5285415243731686,ok
1.33254175257591,0.3017581424830265,0.0288727455734728,0.5678587865987073,F,6,17.373695210839408,139.49475715716684,2.3249126192861143,ok
1.6074016574279164,0.165169019984499,0.0274171015755359,0.5583655846541021,F,5,17.157448944283505,154.85788562730926,2.580964760455154,ok
1.5773568908771372,0.2523468510978116,0.0283092945351168,0.6920482619114526,M,6,20.500079606286015,140.23365744236798,2.3372276240394663,ok
1.5858269185526566,0.3231418600568375,0.0278024039807736,0.5777915907633597,F,4,19.17692376616753,131.4931550185503,2.191552583642505,ok
1.182056797987871,0.2023498095688636,0.0273659665007227,0.7040123406357792,M,2,20.44061571930406,166.5977935032585,2.7766298917209746,ok
1.460040707182185,0.2621080168816419,0.0278901691783996,0.7107318235702494,M,2,15.39706940997428,140.6995471740946,2.3449924529015767,ok
1.119615244182251,0.1256763249259153,0.0273491165609536,0.6066205556730886,F,4,23.08133285479976,193.6415620621445,3.227359367702408,ok
1.1984917123712258,0.1915069436053676,0.0262314832981974,0.6953389876958815,M,6,15.854996186156871,167.69581956954414,2.794930326159069,ok
1.5780109041159454,0.2687854395070876,0.0298642278349425,0.7129569731361293,M,4,24.567967160248237,137.73558196900174,2.295593032816696,ok
1.1898418650909504,0.1869559678138033,0.026764838564658,0.6246988827700435,F,6,18.94140386257999,169.72729834580835,2.8287883057634726,ok
1.1623536411527822,0.145774510816222,0.0273094965775757,0.5754492018669245,F,5,22.57029920853287,183.48948234220765,3.0581580390367944,ok
1.5319302643154726,0.2383594245807151,0.029503216238132,0.6961199758955026,M,1,21.73125292774422,142.36193510376228,2.372698918396038,ok
1.3037092845309215,0.3209017729026953,0.0274569006551074,0.6154876479005387,F,3,18.93823376937257,140.97163576796703,2.3495272627994503,ok
1.200158357989977,0.3314647060407135,0.0287904755180826,0.5732407726604346,F,2,21.249486429885,143.40551223269009,2.390091870544835,ok
1.2460874721373123,0.2770275427849338,0.0264618603191219,0.697405713248543,M,4,15.57886824753408,149.28400245093135,2.4880667075155225,ok
1.559259223794028,0.3293844901995064,0.0294301498461554,0.6090622034372037,F,4,21.793347478834175,130.24298414231336,2.1707164023718892,ok
1.0884530973634048,0.1364752403423565,0.0273738126797588,0.6920394475375212,M,2,15.66603110124707,187.656791900615,3.127613198343583,ok
1.5906037098674226,0.2681358850754569,0.0276900395415528,0.5657601682021123,F,5,22.42534533365154,139.75608690845874,2.329268115140979,ok
1.5747098138608022,0.0853038667036612,0.0266890212608137,0.6171307117856262,F,3,18.288970176839673,184.08536180290938,3.068089363381823,ok
1.3209965203212888,0.2492572559444292,0.0265944999816731,0.6247089429222654,F,3,19.05407099436484,152.27045982786495,2.5378409971310827,ok
1.222282557878918,0.1666905413775351,0.0260050948139085,0.6896499022624654,M,3,17.574071012835788,174.05796940964348,2.9009661568273915,ok
1.153958338436932,0.1110651380866635,0.027772845890242,0.7096045812462073,M,5,16.443392091770296,192.43907396208544,3.207317899368091,ok
1.6512051032769812,0.1836827979326395,0.0298495454407316,0.5652154046085969,F,7,22.333008887511102,147.80628436627228,2.4634380727712046,ok
1.1844528361645237,0.1294916035020166,0.0296439143208097,0.6860150745995521,M,6,19.510247682551626,181.37086857332932,3.0228478095554885,ok
1.1413465252084498,0.2830026628336756,0.0298843537125939,0.7016002243983078,M,6,17.934691968185657,148.73308650065368,2.478884775010895,ok
1.3830546154404562,0.2582761808221443,0.0275917273649189,0.6891802225486446,M,4,20.16738798337022,147.19082843535298,2.45318047392255,ok
1.6285328065290372,0.1232423255939907,0.0260670727099737,0.6024527783811754,F,5,22.77078570694373,170.9690922967598,2.8494848716126637,ok
1.5831694180122604,0.3166437281804005,0.0275533887147246,0.7159250092444834,M,4,18.16791227005229,132.13679256601853,2.2022798761003086,ok
1.1790418508754028,0.2218065446839409,0.0260279989617262,0.7092868858960787,M,7,19.47809364129108,164.7927163404306,2.74654527234051,ok
1.2959141566694024,0.2048336952688882,0.0278694227700113,0.5707525605599894,F,5,22.795945361193137,160.60904122565475,2.6768173537609123,ok
1.0799064058820202,0.1948824679144705,0.027731463069365,0.6058341297820198,F,5,20.699618991283955,173.50106428815369,2.8916844048025614,ok
1.153115736770227,0.1779373968207341,0.0264060068077928,0.6270859386072417,F,6,22.47616094242418,176.84453768848445,2.947408961474741,ok
1.404568009721895,0.3017643109597847,0.0266213227337487,0.5778600961015807,F,4,23.69566216341966,143.72029496774616,2.395338249462436,ok
1.382962675327866,0.2918087825000862,0.0282159835618474,0.7032636011710724,M,3,20.851154194306098,141.5166888334502,2.3586114805575034,ok
1.0631656827643354,0.232561225163157,0.0274236418778823,0.6103493631054355,F,4,18.788258974935363,165.96628516061241,2.7661047526768736,ok
1.3817840544985935,0.2969046780640758,0.0284225362988089,0.5626209855557326,F,7,18.24919743131297,139.51845608301343,2.325307601383557,ok
1.182580464463158,0.1660197039571695,0.0293227202850414,0.6987932065976918,M,4,17.691208158590943,170.0646934830054,2.8344115580500904,ok
1.164071091583072,0.1604189593536072,0.0269769203343947,0.5876615051769082,F,5,23.868890207969756,180.25339311856487,3.004223218642748,ok
1.345590191815754,0.2198805320194721,0.0258844682116764,0.7080158317419727,M,2,18.894482240003295,157.16004521364758,2.6193340868941264,ok
1.290830435372959,0.2949355840040689,0.02554620996558,0.6994785811515254,M,4,17.452416364995432,147.59550948067294,2.459925158011216,ok
1.6319079519695907,0.1088145243355169,0.0259024323308786,0.7107218942074459,M,4,24.329032165477336,177.2390939996577,2.9539848999942953,ok
1.3467605415188373,0.1701182393414311,0.029831233850311,0.6203475902128408,F,3,15.684195621215045,158.64952221649696,2.6441587036082828,ok
1.1890659282242937,0.2735897989349337,0.0283276562405851,0.686120851014893,M,4,20.482918191936655,151.82554717342398,2.530425786223733,ok
1.506903476471655,0.2768125314636058,0.0266099764556366,0.5768366131143305,F,2,22.95440507415757,143.02568040454554,2.383761340075759,ok
1.3330045102632715,0.1553281892495042,0.0298993663289115,0.5743385042720955,F,5,17.682972975118815,163.89603557444707,2.731600592907451,ok
1.4709111975740288,0.2078267782940213,0.0261830162456652,0.7029983848832868,M,6,21.136200623864877,155.48499830566342,2.5914166384277237,ok
1.2588318638285867,0.1924317425489124,0.025703149421147,0.6206499449729203,F,6,20.158222662719137,168.1262023361207,2.8021033722686783,ok
